MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_TYPE,MATCH_DATE,MATCH_DATE_KEY,RESULT,INNINGS,BATTING_TEAM_ID,BOWLING_TEAM_ID,BATTING_TEAM_NAME,BOWLING_TEAM_NAME,TOTAL_RUNS,TOTAL_BALLS,BYES,LEG_BYES,WICKETS,WIDES,NO_BALLS,PENALTY
7087,790,2024 Titans Second League,2024,32995,League,22/03/2025,20250322,CBCOB 3 won by 5 Wickets,2,4552,4556,CBCOB 3,SINOVILLE 3,163,127,0,0,5,10,3,0
7080,790,2024 Titans Second League,2024,32995,League,22/03/2025,20250322,Forfeited. Winner: SINOVILLE 4,1,4557,4561,SINOVILLE 4,PHSOB 4,0,0,0,0,0,0,0,0
7080,790,2024 Titans Second League,2024,32995,League,22/03/2025,20250322,Forfeited. Winner: SINOVILLE 4,2,4561,4557,PHSOB 4,SINOVILLE 4,0,0,0,0,0,0,0,0
7094,790,2024 Titans Second League,2024,32995,League,16/03/2025,20250316,Abandoned. Winner: IRENE VILLAGERS 3,1,4560,4554,CENTURION KAVALIERS 3,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
7094,790,2024 Titans Second League,2024,32995,League,16/03/2025,20250316,Abandoned. Winner: IRENE VILLAGERS 3,2,4554,4560,IRENE VILLAGERS 3,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
7032,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,PHSOB 3 won by 3 Wickets,1,4554,4555,IRENE VILLAGERS 3,PHSOB 3,166,253,0,0,10,18,0,0
7032,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,PHSOB 3 won by 3 Wickets,2,4555,4554,PHSOB 3,IRENE VILLAGERS 3,167,141,0,0,7,7,1,0
7031,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,HARLEQUINS 3 won by 15 Runs,1,4553,4558,HARLEQUINS 3,TUKS 5,163,214,0,0,10,15,0,0
7031,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,HARLEQUINS 3 won by 15 Runs,2,4558,4553,TUKS 5,HARLEQUINS 3,148,220,0,2,10,15,2,0
7029,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,Abandoned. Winner: TUT 3,1,4559,4560,TUT 3,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
7029,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,Abandoned. Winner: TUT 3,2,4560,4559,CENTURION KAVALIERS 3,TUT 3,0,0,0,0,0,0,0,0
6992,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,Forfeited. Winner: SINOVILLE 3,1,4561,4556,PHSOB 4,SINOVILLE 3,0,0,0,0,0,0,0,0
6992,790,2024 Titans Second League,2024,32995,League,15/03/2025,20250315,Forfeited. Winner: SINOVILLE 3,2,4556,4561,SINOVILLE 3,PHSOB 4,0,0,0,0,0,0,0,0
7005,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,PHSOB 3 won by 8 Wickets,1,4559,4555,TUT 3,PHSOB 3,203,270,0,0,9,0,0,0
7005,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,PHSOB 3 won by 8 Wickets,2,4555,4559,PHSOB 3,TUT 3,208,150,0,0,2,0,0,0
6965,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,IRENE VILLAGERS 3 won by 21 Runs,1,4554,4553,IRENE VILLAGERS 3,HARLEQUINS 3,259,270,5,2,5,13,0,0
6965,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,IRENE VILLAGERS 3 won by 21 Runs,2,4553,4554,HARLEQUINS 3,IRENE VILLAGERS 3,238,270,6,8,9,20,1,0
6962,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,SINOVILLE 3 won by 55 Runs,1,4556,4558,SINOVILLE 3,TUKS 5,252,270,4,1,10,18,1,0
6962,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,SINOVILLE 3 won by 55 Runs,2,4558,4556,TUKS 5,SINOVILLE 3,197,226,0,2,10,23,1,0
6960,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,Forfeited. Winner: SINOVILLE 4,1,4557,4561,SINOVILLE 4,PHSOB 4,0,0,0,0,0,0,0,0
6960,790,2024 Titans Second League,2024,32995,League,08/03/2025,20250308,Forfeited. Winner: SINOVILLE 4,2,4561,4557,PHSOB 4,SINOVILLE 4,0,0,0,0,0,0,0,0
7006,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,Abandoned.,1,4555,4552,PHSOB 3,CBCOB 3,0,0,0,0,0,0,0,0
7006,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,Abandoned.,2,4552,4555,CBCOB 3,PHSOB 3,0,0,0,0,0,0,0,0
6998,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,Forfeited. Winner: CENTURION KAVALIERS 3,1,4560,4561,CENTURION KAVALIERS 3,PHSOB 4,0,0,0,0,0,0,0,0
6998,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,Forfeited. Winner: CENTURION KAVALIERS 3,2,4561,4560,PHSOB 4,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
6879,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,TUT 3 won by 5 Wickets,1,4554,4559,IRENE VILLAGERS 3,TUT 3,99,158,0,1,10,8,2,0
6879,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,TUT 3 won by 5 Wickets,2,4559,4554,TUT 3,IRENE VILLAGERS 3,100,146,0,0,5,16,0,0
6875,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,TUKS 5 won by 10 Wickets,1,4557,4558,SINOVILLE 4,TUKS 5,46,102,0,0,10,0,0,0
6875,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,TUKS 5 won by 10 Wickets,2,4558,4557,TUKS 5,SINOVILLE 4,52,34,0,0,0,3,0,0
6874,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,HARLEQUINS 3 won by 91 Runs,1,4553,4556,HARLEQUINS 3,SINOVILLE 3,168,203,3,2,10,11,2,0
6874,790,2024 Titans Second League,2024,32995,League,01/03/2025,20250301,HARLEQUINS 3 won by 91 Runs,2,4556,4553,SINOVILLE 3,HARLEQUINS 3,77,132,5,2,9,13,2,0
7013,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,1,4554,4556,IRENE VILLAGERS 3,SINOVILLE 3,0,0,0,0,0,0,0,0
7013,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,2,4556,4554,SINOVILLE 3,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
6848,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned. Winner: PHSOB 3,1,4561,4555,PHSOB 4,PHSOB 3,0,0,0,0,0,0,0,0
6848,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned. Winner: PHSOB 3,2,4555,4561,PHSOB 3,PHSOB 4,0,0,0,0,0,0,0,0
6822,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,1,4558,4560,TUKS 5,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
6822,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,2,4560,4558,CENTURION KAVALIERS 3,TUKS 5,0,0,0,0,0,0,0,0
6821,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,1,4552,4559,CBCOB 3,TUT 3,0,0,0,0,0,0,0,0
6821,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,2,4559,4552,TUT 3,CBCOB 3,0,0,0,0,0,0,0,0
6795,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,1,4557,4553,SINOVILLE 4,HARLEQUINS 3,0,0,0,0,0,0,0,0
6795,790,2024 Titans Second League,2024,32995,League,22/02/2025,20250222,Abandoned.,2,4553,4557,HARLEQUINS 3,SINOVILLE 4,0,0,0,0,0,0,0,0
6792,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,Abandoned.,1,4552,4554,CBCOB 3,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
6792,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,Abandoned.,2,4554,4552,IRENE VILLAGERS 3,CBCOB 3,0,0,0,0,0,0,0,0
6783,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,HARLEQUINS 3 won by 128 Runs,1,4553,4560,HARLEQUINS 3,CENTURION KAVALIERS 3,241,198,0,0,4,0,0,0
6783,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,HARLEQUINS 3 won by 128 Runs,2,4560,4553,CENTURION KAVALIERS 3,HARLEQUINS 3,113,174,0,0,10,0,0,0
6765,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,Abandoned.,1,4556,4557,SINOVILLE 3,SINOVILLE 4,0,0,0,0,0,0,0,0
6765,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,Abandoned.,2,4557,4556,SINOVILLE 4,SINOVILLE 3,0,0,0,0,0,0,0,0
6724,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,Forfeited. Winner: TUT 3,1,4559,4561,TUT 3,PHSOB 4,0,0,0,0,0,0,0,0
6724,790,2024 Titans Second League,2024,32995,League,15/02/2025,20250215,Forfeited. Winner: TUT 3,2,4561,4559,PHSOB 4,TUT 3,0,0,0,0,0,0,0,0
6708,790,2024 Titans Second League,2024,32995,League,09/02/2025,20250209,PHSOB 3 won by 88 Runs,1,4555,4553,PHSOB 3,HARLEQUINS 3,171,165,38,0,10,0,0,0
6708,790,2024 Titans Second League,2024,32995,League,09/02/2025,20250209,PHSOB 3 won by 88 Runs,2,4553,4555,HARLEQUINS 3,PHSOB 3,83,96,32,0,10,0,0,0
6716,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,Forfeited. Winner: CBCOB 3,1,4561,4552,PHSOB 4,CBCOB 3,0,0,0,0,0,0,0,0
6716,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,Forfeited. Winner: CBCOB 3,2,4552,4561,CBCOB 3,PHSOB 4,0,0,0,0,0,0,0,0
6706,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,CENTURION KAVALIERS 3 won by 4 Runs,1,4560,4556,CENTURION KAVALIERS 3,SINOVILLE 3,284,270,0,0,9,0,0,0
6706,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,CENTURION KAVALIERS 3 won by 4 Runs,2,4556,4560,SINOVILLE 3,CENTURION KAVALIERS 3,280,234,0,0,10,0,0,0
6678,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,SINOVILLE 4 won by 31 Runs,1,4557,4554,SINOVILLE 4,IRENE VILLAGERS 3,218,261,1,0,10,7,1,0
6678,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,SINOVILLE 4 won by 31 Runs,2,4554,4557,IRENE VILLAGERS 3,SINOVILLE 4,187,249,9,3,10,15,0,0
6674,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,Abandoned. Winner: TUKS 5,1,4558,4559,TUKS 5,TUT 3,228,270,5,1,7,11,0,0
6674,790,2024 Titans Second League,2024,32995,League,08/02/2025,20250208,Abandoned. Winner: TUKS 5,2,4559,4558,TUT 3,TUKS 5,197,246,0,3,8,28,0,0
6630,790,2024 Titans Second League,2024,32995,League,02/02/2025,20250202,SINOVILLE 4 won by 10 Wickets,1,4560,4557,CENTURION KAVALIERS 3,SINOVILLE 4,100,183,0,0,10,4,1,0
6630,790,2024 Titans Second League,2024,32995,League,02/02/2025,20250202,SINOVILLE 4 won by 10 Wickets,2,4557,4560,SINOVILLE 4,CENTURION KAVALIERS 3,103,66,0,0,0,5,0,0
6640,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,Forfeited. Winner: IRENE VILLAGERS 3,1,4561,4554,PHSOB 4,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
6640,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,Forfeited. Winner: IRENE VILLAGERS 3,2,4554,4561,IRENE VILLAGERS 3,PHSOB 4,0,0,0,0,0,0,0,0
6633,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,HARLEQUINS 3 won by 3 Wickets,1,4559,4553,TUT 3,HARLEQUINS 3,255,240,0,0,9,0,0,0
6633,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,HARLEQUINS 3 won by 3 Wickets,2,4553,4559,HARLEQUINS 3,TUT 3,258,239,0,0,7,0,0,0
6632,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,PHSOB 3 won by 220 Runs,1,4555,4556,PHSOB 3,SINOVILLE 3,327,0,0,0,0,0,0,0
6632,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,PHSOB 3 won by 220 Runs,2,4556,4555,SINOVILLE 3,PHSOB 3,107,0,0,0,10,0,0,0
6604,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,CBCOB 3 won by 6 Wickets,1,4558,4552,TUKS 5,CBCOB 3,183,234,9,0,10,19,2,0
6604,790,2024 Titans Second League,2024,32995,League,01/02/2025,20250201,CBCOB 3 won by 6 Wickets,2,4552,4558,CBCOB 3,TUKS 5,184,156,3,3,4,9,1,0
6698,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,Forfeited. Winner: TUKS 5,1,4558,4561,TUKS 5,PHSOB 4,0,0,0,0,0,0,0,0
6698,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,Forfeited. Winner: TUKS 5,2,4561,4558,PHSOB 4,TUKS 5,0,0,0,0,0,0,0,0
6564,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,HARLEQUINS 3 won by 117 Runs,1,4553,4552,HARLEQUINS 3,CBCOB 3,314,270,0,3,10,0,0,0
6564,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,HARLEQUINS 3 won by 117 Runs,2,4552,4553,CBCOB 3,HARLEQUINS 3,197,219,0,0,8,0,0,0
6563,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,TUT 3 won by 173 Runs,1,4559,4556,TUT 3,SINOVILLE 3,377,270,0,0,4,0,0,0
6563,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,TUT 3 won by 173 Runs,2,4556,4559,SINOVILLE 3,TUT 3,204,237,0,0,10,0,0,0
6552,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,Forfeited. Winner: PHSOB 3,1,4555,4557,PHSOB 3,SINOVILLE 4,0,0,0,0,0,0,0,0
6552,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,Forfeited. Winner: PHSOB 3,2,4557,4555,SINOVILLE 4,PHSOB 3,0,0,0,0,0,0,0,0
6547,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,IRENE VILLAGERS 3 won by 126 Runs,1,4554,4560,IRENE VILLAGERS 3,CENTURION KAVALIERS 3,272,270,1,0,9,20,4,0
6547,790,2024 Titans Second League,2024,32995,League,25/01/2025,20250125,IRENE VILLAGERS 3 won by 126 Runs,2,4560,4554,CENTURION KAVALIERS 3,IRENE VILLAGERS 3,146,176,7,2,10,7,7,0
6707,790,2024 Titans Second League,2024,32995,League,18/01/2025,20250118,Forfeited. Winner: HARLEQUINS 3,1,4561,4553,PHSOB 4,HARLEQUINS 3,0,0,0,0,0,0,0,0
6707,790,2024 Titans Second League,2024,32995,League,18/01/2025,20250118,Forfeited. Winner: HARLEQUINS 3,2,4553,4561,HARLEQUINS 3,PHSOB 4,0,0,0,0,0,0,0,0
6499,790,2024 Titans Second League,2024,32995,League,18/01/2025,20250118,IRENE VILLAGERS 3 won by 94 Runs,1,4554,4558,IRENE VILLAGERS 3,TUKS 5,224,237,1,1,10,19,1,0
6499,790,2024 Titans Second League,2024,32995,League,18/01/2025,20250118,IRENE VILLAGERS 3 won by 94 Runs,2,4558,4554,TUKS 5,IRENE VILLAGERS 3,130,175,0,3,10,15,2,0
6486,790,2024 Titans Second League,2024,32995,League,18/01/2025,20250118,Abandoned.,1,4559,4557,TUT 3,SINOVILLE 4,0,0,0,0,0,0,0,0
6486,790,2024 Titans Second League,2024,32995,League,18/01/2025,20250118,Abandoned.,2,4557,4559,SINOVILLE 4,TUT 3,0,0,0,0,0,0,0,0
6641,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,1,4554,4555,IRENE VILLAGERS 3,PHSOB 3,0,0,0,0,0,0,0,0
6641,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,2,4555,4554,PHSOB 3,IRENE VILLAGERS 3,0,0,0,0,0,0,0,0
6479,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,1,4559,4560,TUT 3,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
6479,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,2,4560,4559,CENTURION KAVALIERS 3,TUT 3,0,0,0,0,0,0,0,0
6477,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,1,4552,4557,CBCOB 3,SINOVILLE 4,0,0,0,0,0,0,0,0
6477,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,2,4557,4552,SINOVILLE 4,CBCOB 3,0,0,0,0,0,0,0,0
6476,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,1,4556,4561,SINOVILLE 3,PHSOB 4,0,0,0,0,0,0,0,0
6476,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,2,4561,4556,PHSOB 4,SINOVILLE 3,0,0,0,0,0,0,0,0
6443,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,1,4553,4558,HARLEQUINS 3,TUKS 5,0,0,0,0,0,0,0,0
6443,790,2024 Titans Second League,2024,32995,League,11/01/2025,20250111,Abandoned.,2,4558,4553,TUKS 5,HARLEQUINS 3,0,0,0,0,0,0,0,0
6382,790,2024 Titans Second League,2024,32995,League,30/11/2024,20241130,TUT 3 won by 122 Runs,1,4559,4555,TUT 3,PHSOB 3,267,276,0,0,8,0,0,0
6382,790,2024 Titans Second League,2024,32995,League,30/11/2024,20241130,TUT 3 won by 122 Runs,2,4555,4559,PHSOB 3,TUT 3,145,0,0,0,10,0,0,0
6359,790,2024 Titans Second League,2024,32995,League,30/11/2024,20241130,SINOVILLE 3 won by 59 Runs,1,4556,4558,SINOVILLE 3,TUKS 5,256,270,0,7,9,19,0,0
6359,790,2024 Titans Second League,2024,32995,League,30/11/2024,20241130,SINOVILLE 3 won by 59 Runs,2,4558,4556,TUKS 5,SINOVILLE 3,197,209,0,4,10,14,1,0
6357,790,2024 Titans Second League,2024,32995,League,30/11/2024,20241130,IRENE VILLAGERS 3 won by 55 Runs,1,4554,4553,IRENE VILLAGERS 3,HARLEQUINS 3,218,227,2,0,10,23,2,0
6357,790,2024 Titans Second League,2024,32995,League,30/11/2024,20241130,IRENE VILLAGERS 3 won by 55 Runs,2,4553,4554,HARLEQUINS 3,IRENE VILLAGERS 3,163,194,0,0,10,0,0,0
6997,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,Forfeited. Winner: CENTURION KAVALIERS 3,1,4561,4560,PHSOB 4,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
6997,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,Forfeited. Winner: CENTURION KAVALIERS 3,2,4560,4561,CENTURION KAVALIERS 3,PHSOB 4,0,0,0,0,0,0,0,0
6700,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,Forfeited. Winner: TUKS 5,1,4558,4557,TUKS 5,SINOVILLE 4,0,0,0,0,0,0,0,0
6700,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,Forfeited. Winner: TUKS 5,2,4557,4558,SINOVILLE 4,TUKS 5,0,0,0,0,0,0,0,0
6333,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,TUT 3 won by 4 Wickets,1,4554,4559,IRENE VILLAGERS 3,TUT 3,206,232,0,0,10,0,0,0
6333,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,TUT 3 won by 4 Wickets,2,4559,4554,TUT 3,IRENE VILLAGERS 3,207,215,0,0,6,0,0,0
6332,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,SINOVILLE 3 won by 2 Wickets,1,4553,4556,HARLEQUINS 3,SINOVILLE 3,251,270,0,0,6,0,0,0
6332,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,SINOVILLE 3 won by 2 Wickets,2,4556,4553,SINOVILLE 3,HARLEQUINS 3,254,264,0,0,8,0,0,0
6287,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,CBCOB 3 won by 64 Runs,1,4552,4555,CBCOB 3,PHSOB 3,195,211,0,2,10,6,0,0
6287,790,2024 Titans Second League,2024,32995,League,23/11/2024,20241123,CBCOB 3 won by 64 Runs,2,4555,4552,PHSOB 3,CBCOB 3,131,229,1,2,10,5,1,0
7078,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,Forfeited. Winner: PHSOB 3,1,4555,4561,PHSOB 3,PHSOB 4,0,0,0,0,0,0,0,0
7078,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,Forfeited. Winner: PHSOB 3,2,4561,4555,PHSOB 4,PHSOB 3,0,0,0,0,0,0,0,0
6236,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,Abandoned.,1,4559,4552,TUT 3,CBCOB 3,181,246,0,0,4,0,0,0
6236,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,Abandoned.,2,4552,4559,CBCOB 3,TUT 3,0,0,0,0,0,0,0,0
6223,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,IRENE VILLAGERS 3 won by 91 Runs,1,4554,4556,IRENE VILLAGERS 3,SINOVILLE 3,245,224,0,0,10,16,0,0
6223,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,IRENE VILLAGERS 3 won by 91 Runs,2,4556,4554,SINOVILLE 3,IRENE VILLAGERS 3,154,171,0,2,10,10,0,0
6219,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,Abandoned.,1,4553,4557,HARLEQUINS 3,SINOVILLE 4,211,152,4,3,5,11,0,0
6219,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,Abandoned.,2,4557,4553,SINOVILLE 4,HARLEQUINS 3,0,0,0,0,0,0,0,0
6217,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,TUKS 5 won by 43 Runs,1,4558,4560,TUKS 5,CENTURION KAVALIERS 3,240,186,0,1,5,29,3,0
6217,790,2024 Titans Second League,2024,32995,League,16/11/2024,20241116,TUKS 5 won by 43 Runs,2,4560,4558,CENTURION KAVALIERS 3,TUKS 5,197,186,0,0,8,7,0,0
6168,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,Forfeited. Winner: HARLEQUINS 3,1,4553,4560,HARLEQUINS 3,CENTURION KAVALIERS 3,0,0,0,0,0,0,0,0
6168,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,Forfeited. Winner: HARLEQUINS 3,2,4560,4553,CENTURION KAVALIERS 3,HARLEQUINS 3,0,0,0,0,0,0,0,0
6153,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,TUT 3 won by 133 Runs,1,4559,4561,TUT 3,PHSOB 4,283,210,0,0,8,0,0,0
6153,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,TUT 3 won by 133 Runs,2,4561,4559,PHSOB 4,TUT 3,150,123,0,0,10,0,0,0
6140,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,CBCOB 3 won by 155 Runs,1,4552,4554,CBCOB 3,IRENE VILLAGERS 3,296,270,2,4,5,25,2,0
6140,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,CBCOB 3 won by 155 Runs,2,4554,4552,IRENE VILLAGERS 3,CBCOB 3,141,173,2,1,9,4,1,0
6135,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,SINOVILLE 4 won by 124 Runs,1,4557,4556,SINOVILLE 4,SINOVILLE 3,250,270,4,3,10,15,4,0
6135,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,SINOVILLE 4 won by 124 Runs,2,4556,4557,SINOVILLE 3,SINOVILLE 4,126,164,0,4,10,9,0,0
6133,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,PHSOB 3 won by 6 Wickets,1,4558,4555,TUKS 5,PHSOB 3,120,224,3,3,10,15,2,0
6133,790,2024 Titans Second League,2024,32995,League,09/11/2024,20241109,PHSOB 3 won by 6 Wickets,2,4555,4558,PHSOB 3,TUKS 5,121,159,0,2,4,6,0,0
6071,790,2024 Titans Second League,2024,32995,League,03/11/2024,20241103,SINOVILLE 3 won by 26 Runs,1,4556,4560,SINOVILLE 3,CENTURION KAVALIERS 3,242,252,0,11,10,20,3,0
6071,790,2024 Titans Second League,2024,32995,League,03/11/2024,20241103,SINOVILLE 3 won by 26 Runs,2,4560,4556,CENTURION KAVALIERS 3,SINOVILLE 3,216,221,0,1,8,3,0,0
6082,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,PHSOB 3 won by 42 Runs,1,4555,4553,PHSOB 3,HARLEQUINS 3,245,264,0,0,10,0,0,0
6082,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,PHSOB 3 won by 42 Runs,2,4553,4555,HARLEQUINS 3,PHSOB 3,203,241,0,0,10,0,0,0
6069,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,CBCOB 3 won by 9 Wickets,1,4561,4552,PHSOB 4,CBCOB 3,197,180,0,0,9,0,0,0
6069,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,CBCOB 3 won by 9 Wickets,2,4552,4561,CBCOB 3,PHSOB 4,199,134,0,0,1,0,0,0
6050,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,IRENE VILLAGERS 3 won by 149 Runs,1,4554,4557,IRENE VILLAGERS 3,SINOVILLE 4,323,270,0,0,4,35,0,0
6050,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,IRENE VILLAGERS 3 won by 149 Runs,2,4557,4554,SINOVILLE 4,IRENE VILLAGERS 3,174,189,1,8,10,27,0,0
6045,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,TUT 3 won by 205 Runs,1,4559,4558,TUT 3,TUKS 5,323,270,0,3,7,39,2,0
6045,790,2024 Titans Second League,2024,32995,League,02/11/2024,20241102,TUT 3 won by 205 Runs,2,4558,4559,TUKS 5,TUT 3,118,181,9,0,10,15,0,0
5971,790,2024 Titans Second League,2024,32995,League,27/10/2024,20241027,TUKS 5 won by 43 Runs,1,4558,4552,TUKS 5,CBCOB 3,238,254,3,1,10,27,2,0
5971,790,2024 Titans Second League,2024,32995,League,27/10/2024,20241027,TUKS 5 won by 43 Runs,2,4552,4558,CBCOB 3,TUKS 5,195,237,4,4,10,17,2,0
5983,790,2024 Titans Second League,2024,32995,League,26/10/2024,20241026,HARLEQUINS 3 won by 31 Runs,1,4553,4559,HARLEQUINS 3,TUT 3,157,217,0,0,10,0,0,0
5983,790,2024 Titans Second League,2024,32995,League,26/10/2024,20241026,HARLEQUINS 3 won by 31 Runs,2,4559,4553,TUT 3,HARLEQUINS 3,126,207,0,0,10,0,0,0
5965,790,2024 Titans Second League,2024,32995,League,26/10/2024,20241026,IRENE VILLAGERS 3 won by 5 Wickets,1,4561,4554,PHSOB 4,IRENE VILLAGERS 3,87,162,0,0,10,0,0,0
