MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_TYPE,MATCH_DATE,MATCH_DATE_KEY,RESULT,INNINGS,BATTING_TEAM_ID,BOWLING_TEAM_ID,BATTING_TEAM_NAME,BOWLING_TEAM_NAME,TOTAL_RUNS,TOTAL_BALLS,BYES,LEG_BYES,WICKETS,WIDES,NO_BALLS,PENALTY
713,18,Titans Second League,unknown,32995,League,29/10/2022,20221029,PHSOB 3 won by 123 Runs,1,1193,1860,PHSOB 3,TUKS 5,303,270,0,0,8,21,3,0
713,18,Titans Second League,unknown,32995,League,29/10/2022,20221029,PHSOB 3 won by 123 Runs,2,1860,1193,TUKS 5,PHSOB 3,180,221,0,0,10,12,2,0
