MATCH_ID,LEAGUE_ID,LEAGUE_NAME,LEAGUE_YEAR,CLUB_ID,MATCH_TYPE,MATCH_DATE,MATCH_DATE_KEY,RESULT,INNINGS,BATTING_TEAM_ID,BOWLING_TEAM_ID,BATTING_TEAM_NAME,BOWLING_TEAM_NAME,TOTAL_RUNS,TOTAL_BALLS,BYES,LEG_BYES,WICKETS,WIDES,NO_BALLS,PENALTY
633,18,Titans Second League,unknown,32995,League,22/10/2022,20221022,Abandoned.,1,1861,1201,TUKS 6,POLICE 3,92,103,0,0,2,9,1,0
633,18,Titans Second League,unknown,32995,League,22/10/2022,20221022,Abandoned.,2,1201,1861,POLICE 3,TUKS 6,0,0,0,0,0,0,0,0
