SNO,LEAGUE_ID,CLUB_ID,MATCH_TYPE,DATE,TEAM_ONE,TEAM_ONE_URL,TEAM_ONE_ID,TEAM_ONE_CLUB_ID,TEAM_TWO,TEAM_TWO_URL,TEAM_TWO_ID,TEAM_TWO_CLUB_ID,RESULT,SCORES_SUMMARY_RAW,SCORECARD_URL,POINTS,SCORE_SUMMARY_TEAM_1,SCORE_SUMMARY_TEAM_1_SCORE,SCORE_SUMMARY_TEAM_2,SCORE_SUMMARY_TEAM_2_SCORE,League Name
50,576,32995,League,02/25/2024,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3300&clubId=32995,3300,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3302&clubId=32995,3302,32995,PHSOB 3 won by 121 Runs,PHSOB 3: 275/7(45.0) SINOVILLE 3: 154/10(35.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4594&clubId=32995,0,PHSOB 3,275/7(45.0),SINOVILLE 3,154/10(35.0),2023 Titans Second League
49,576,32995,League,02/24/2024,IRENE VILLAGERS 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3307&clubId=32995,3307,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3299&clubId=32995,3299,32995,IRENE VILLAGERS 3 won by 9 Wickets,IRENE VILLAGERS 4: 80/10(25.2) IRENE VILLAGERS 3: 81/1(11.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4561&clubId=32995,4,IRENE VILLAGERS 4,80/10(25.2),IRENE VILLAGERS 3,81/1(11.1),2023 Titans Second League
48,576,32995,League,02/24/2024,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3305&clubId=32995,3305,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3304&clubId=32995,3304,32995,TUKS 5 won by 4 Wickets,TUT 3: 243/8(45.0) TUKS 5: 244/6(43.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4553&clubId=32995,4,TUT 3,243/8(45.0),TUKS 5,244/6(43.1),2023 Titans Second League
47,576,32995,League,02/17/2024,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3306&clubId=32995,3306,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3298&clubId=32995,3298,32995,HARLEQUINS 3 won by 54 Runs,HARLEQUINS 3: 288/6(45.0) CBCOB 3: 234/9(45.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4506&clubId=32995,0,HARLEQUINS 3,288/6(45.0),CBCOB 3,234/9(45.0),2023 Titans Second League
46,576,32995,League,02/17/2024,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3300&clubId=32995,3300,32995,IRENE VILLAGERS 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3307&clubId=32995,3307,32995,PHSOB 3 won by 140 Runs,PHSOB 3: 301/6(40.0) IRENE VILLAGERS 4: 161/10(28.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4487&clubId=32995,0,PHSOB 3,301/6(40.0),IRENE VILLAGERS 4,161/10(28.0),2023 Titans Second League
45,576,32995,League,02/17/2024,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3304&clubId=32995,3304,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3302&clubId=32995,3302,32995,SINOVILLE 3 won by 4 Wickets,TUKS 5: 168/10(40.1) SINOVILLE 3: 173/6(39.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4470&clubId=32995,4,TUKS 5,168/10(40.1),SINOVILLE 3,173/6(39.4),2023 Titans Second League
44,576,32995,League,02/17/2024,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3303&clubId=32995,3303,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3305&clubId=32995,3305,32995,Forfeited. Winner: TUT 3,SINOVILLE 4: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4442&clubId=32995,4,SINOVILLE 4,0/0(0.0),,,2023 Titans Second League
43,576,32995,League,02/10/2024,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3298&clubId=32995,3298,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3305&clubId=32995,3305,32995,CBCOB 3 won by 72 Runs,CBCOB 3: 236/10(42.1) TUT 3: 164/10(39.5),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4528&clubId=32995,0,CBCOB 3,236/10(42.1),TUT 3,164/10(39.5),2023 Titans Second League
42,576,32995,League,02/10/2024,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3306&clubId=32995,3306,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3299&clubId=32995,3299,32995,Abandoned.,HARLEQUINS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4424&clubId=32995,2,HARLEQUINS 3,0/0(0.0),,,2023 Titans Second League
41,576,32995,League,02/10/2024,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3302&clubId=32995,3302,32995,IRENE VILLAGERS 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3307&clubId=32995,3307,32995,IRENE VILLAGERS 4 won by 3 Wickets,SINOVILLE 3: 162/10(44.2) IRENE VILLAGERS 4: 163/7(33.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4386&clubId=32995,4,SINOVILLE 3,162/10(44.2),IRENE VILLAGERS 4,163/7(33.1),2023 Titans Second League
40,576,32995,League,02/03/2024,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3300&clubId=32995,3300,32995,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3306&clubId=32995,3306,32995,PHSOB 3 won by 45 Runs (D/L),PHSOB 3: 411/5(45.0) HARLEQUINS 3: 309/6(37.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4327&clubId=32995,0,PHSOB 3,411/5(45.0),HARLEQUINS 3,309/6(37.0),2023 Titans Second League
39,576,32995,League,02/03/2024,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3299&clubId=32995,3299,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3305&clubId=32995,3305,32995,TUT 3 won by 2 Wickets,IRENE VILLAGERS 3: 244/8(45.0) TUT 3: 245/8(43.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4300&clubId=32995,4,IRENE VILLAGERS 3,244/8(45.0),TUT 3,245/8(43.3),2023 Titans Second League
38,576,32995,League,02/03/2024,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3298&clubId=32995,3298,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3304&clubId=32995,3304,32995,TUKS 5 won by 5 Wickets,CBCOB 3: 202/10(43.1) TUKS 5: 206/5(41.1),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4299&clubId=32995,4,CBCOB 3,202/10(43.1),TUKS 5,206/5(41.1),2023 Titans Second League
37,576,32995,League,01/27/2024,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3300&clubId=32995,3300,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3305&clubId=32995,3305,32995,TUT 3 won by 10 Wickets,PHSOB 3: 118/10(33.2) TUT 3: 121/0(17.4),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4254&clubId=32995,4,PHSOB 3,118/10(33.2),TUT 3,121/0(17.4),2023 Titans Second League
36,576,32995,League,01/27/2024,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3304&clubId=32995,3304,32995,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3299&clubId=32995,3299,32995,Abandoned. Winner: IRENE VILLAGERS 3,TUKS 5: 157/10(45.0) IRENE VILLAGERS 3: 136/6(29.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4242&clubId=32995,4,TUKS 5,157/10(45.0),IRENE VILLAGERS 3,136/6(29.2),2023 Titans Second League
35,576,32995,League,01/21/2024,PHSOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3300&clubId=32995,3300,32995,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3304&clubId=32995,3304,32995,PHSOB 3 won by 62 Runs,PHSOB 3: 226/10(45.0) TUKS 5: 164/10(42.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4174&clubId=32995,0,PHSOB 3,226/10(45.0),TUKS 5,164/10(42.2),2023 Titans Second League
34,576,32995,League,01/20/2024,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3299&clubId=32995,3299,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3303&clubId=32995,3303,32995,Forfeited. Winner: IRENE VILLAGERS 3,IRENE VILLAGERS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4495&clubId=32995,0,IRENE VILLAGERS 3,0/0(0.0),,,2023 Titans Second League
33,576,32995,League,01/20/2024,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3298&clubId=32995,3298,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3302&clubId=32995,3302,32995,SINOVILLE 3 won by 4 Wickets,CBCOB 3: 141/6(17.0) SINOVILLE 3: 144/6(17.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4173&clubId=32995,4,CBCOB 3,141/6(17.0),SINOVILLE 3,144/6(17.0),2023 Titans Second League
32,576,32995,League,01/20/2024,IRENE VILLAGERS 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3307&clubId=32995,3307,32995,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3305&clubId=32995,3305,32995,TUT 3 won by 5 Wickets,IRENE VILLAGERS 4: 125/10(27.0) TUT 3: 129/5(24.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4158&clubId=32995,4,IRENE VILLAGERS 4,125/10(27.0),TUT 3,129/5(24.3),2023 Titans Second League
31,576,32995,League,01/13/2024,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3306&clubId=32995,3306,32995,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3302&clubId=32995,3302,32995,Abandoned.,HARLEQUINS 3: 0/0(0.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4137&clubId=32995,2,HARLEQUINS 3,0/0(0.0),,,2023 Titans Second League
30,576,32995,League,01/13/2024,IRENE VILLAGERS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3299&clubId=32995,3299,32995,CBCOB 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3298&clubId=32995,3298,32995,Abandoned.,IRENE VILLAGERS 3: 241/8(41.3),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4126&clubId=32995,2,IRENE VILLAGERS 3,241/8(41.3),,,2023 Titans Second League
29,576,32995,League,01/13/2024,TUKS 5,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3304&clubId=32995,3304,32995,IRENE VILLAGERS 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3307&clubId=32995,3307,32995,Abandoned.,TUKS 5: 320/7(45.0) IRENE VILLAGERS 4: 50/5(16.0),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4122&clubId=32995,2,TUKS 5,320/7(45.0),IRENE VILLAGERS 4,50/5(16.0),2023 Titans Second League
28,576,32995,League,12/02/2023,SINOVILLE 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3302&clubId=32995,3302,32995,SINOVILLE 4,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3303&clubId=32995,3303,32995,SINOVILLE 3 won by 163 Runs,SINOVILLE 3: 321/7(43.4) SINOVILLE 4: 158/10(26.5),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=4003&clubId=32995,0,SINOVILLE 3,321/7(43.4),SINOVILLE 4,158/10(26.5),2023 Titans Second League
27,576,32995,League,11/25/2023,TUT 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3305&clubId=32995,3305,32995,HARLEQUINS 3,https://cricclubs.com/TitansCricket/viewTeam.do?teamId=3306&clubId=32995,3306,32995,HARLEQUINS 3 won by 3 Wickets,TUT 3: 213/10(42.0) HARLEQUINS 3: 214/7(30.2),https://cricclubs.com/TitansCricket/viewScorecard.do?matchId=3944&clubId=32995,4,TUT 3,213/10(42.0),HARLEQUINS 3,214/7(30.2),2023 Titans Second League
